name,image_id,confidence,xmin,ymin,xmax,ymax
circle cage,133,0.9818333387374878,381.3963317871094,760.6095581054688,422.3128356933594,807.0394287109375
circle cage,133,0.13992172479629517,656.507568359375,1043.0809326171875,711.8775634765625,1092.97216796875
ball,134,0.9827157855033875,255.36056518554688,1280.691162109375,290.3738708496094,1354.51416015625
square cage,134,0.9863640666007996,197.56976318359375,1416.70263671875,254.1009521484375,1480.864013671875
ball,136,0.9479545950889587,168.86190795898438,1280.6336669921875,206.13113403320312,1355.14111328125
ball,136,0.06879126280546188,159.7444305419922,1320.469482421875,202.20016479492188,1372.6004638671875
ball,136,0.05868567153811455,158.698974609375,1320.9732666015625,200.48089599609375,1373.4407958984375
circle cage,136,0.9519270658493042,177.18003845214844,1495.767578125,241.91526794433594,1569.92578125
cube,137,0.9772774577140808,173.09027099609375,1090.13134765625,263.534423828125,1149.1492919921875
ball,137,0.9814634323120117,523.959228515625,788.4491577148438,588.4661865234375,871.5855712890625
ball,138,0.9863821864128113,480.5252685546875,914.1546630859375,528.1033935546875,963.9775390625
tyre,138,0.13252951204776764,542.517822265625,633.941650390625,580.2598876953125,692.7780151367188
square cage,138,0.9509992599487305,383.207275390625,1025.16357421875,466.0098876953125,1070.27880859375
cube,139,0.9959024786949158,211.41079711914062,842.5065307617188,253.26824951171875,885.2611083984375
cube,14,0.9950060844421387,216.1324462890625,840.7120361328125,259.10980224609375,882.5014038085938
cube,140,0.9945017695426941,89.3762435913086,1355.220947265625,130.61004638671875,1423.976806640625
ball,140,0.9904406070709229,194.21505737304688,1057.912353515625,235.0045166015625,1146.70751953125
cube,141,0.9914369583129883,201.39390563964844,787.6280517578125,239.87152099609375,826.83447265625
ball,142,0.9504391551017761,291.6930847167969,906.3660888671875,335.30584716796875,951.9613647460938
tyre,142,0.9928997755050659,571.58935546875,925.475341796875,629.6923217773438,988.621337890625
circle cage,142,0.7915541529655457,247.44395446777344,745.6740112304688,290.1009521484375,791.3519287109375
circle cage,142,0.6907429099082947,242.7838592529297,770.5062255859375,291.4698486328125,806.604248046875
circle cage,142,0.057586073875427246,241.228515625,733.8182373046875,296.4319763183594,805.950927734375
ball,143,0.980411171913147,169.55508422851562,1319.815185546875,209.19187927246094,1392.2630615234375
human body,143,0.9939529895782471,281.8765869140625,1164.575927734375,367.636962890625,1260.343505859375
ball,144,0.9831825494766235,358.61572265625,1062.18408203125,407.75860595703125,1114.8798828125
human body,144,0.9630288481712341,422.39349365234375,907.9422607421875,462.15496826171875,1000.4739990234375
circle cage,144,0.9863995313644409,507.82098388671875,1282.80859375,608.5250244140625,1342.7991943359375
ball,145,0.9909226298332214,223.66732788085938,672.964599609375,264.59515380859375,745.33203125
tyre,145,0.9968182444572449,241.83477783203125,813.6702880859375,291.83831787109375,904.3837280273438
square cage,145,0.9908134341239929,159.22567749023438,803.51220703125,229.02952575683594,885.567138671875
cube,146,0.2836213707923889,258.32061767578125,1054.37841796875,353.2850036621094,1122.443603515625
ball,146,0.9926971197128296,492.5750427246094,690.6778564453125,556.5262451171875,774.705810546875
cube,147,0.1672048568725586,448.7963562011719,645.9415283203125,485.62506103515625,682.3392333984375
cube,147,0.05723477900028229,250.42904663085938,754.1190185546875,331.1968994140625,806.4854736328125
cylinder,147,0.7620139122009277,450.513916015625,646.5718994140625,484.9524841308594,681.2782592773438
circle cage,147,0.8942205905914307,250.0072021484375,754.0655517578125,331.35784912109375,806.4464721679688
ball,148,0.9878902435302734,163.9089813232422,1264.61474609375,204.643310546875,1331.96728515625
human body,148,0.8517656326293945,190.6141815185547,1075.5966796875,224.3553466796875,1187.9761962890625
circle cage,148,0.9447991251945496,224.54833984375,1507.4599609375,288.6529541015625,1582.8475341796875
ball,149,0.07823790609836578,133.05105590820312,1064.603759765625,166.33792114257812,1129.395263671875
cylinder,149,0.9931756854057312,82.40435791015625,1181.8114013671875,105.64155578613281,1267.6708984375
cube,15,0.9977704286575317,163.18106079101562,1309.9287109375,217.07501220703125,1382.574951171875
ball,15,0.9351674914360046,294.313720703125,875.9403076171875,325.272705078125,959.5631713867188
ball,150,0.9822036623954773,482.3255615234375,929.6395263671875,530.9459228515625,982.3678588867188
square cage,150,0.980711817741394,390.68304443359375,1035.7366943359375,468.0509033203125,1087.4373779296875
cube,151,0.9961150884628296,255.500244140625,816.274658203125,300.2183837890625,854.4111328125
cube,152,0.12091716378927231,464.45672607421875,887.7755737304688,536.6463623046875,960.7645874023438
cube,152,0.05326392501592636,279.0281677246094,1147.5892333984375,370.8921813964844,1208.2242431640625
ball,152,0.8731185793876648,464.8663024902344,887.9508056640625,535.5728759765625,960.4777221679688
ball,153,0.991045355796814,185.51119995117188,1287.0469970703125,220.5200653076172,1353.161865234375
human body,153,0.9561313390731812,217.6585693359375,1092.588623046875,249.96905517578125,1223.02197265625
circle cage,153,0.06314219534397125,284.710205078125,1528.89306640625,347.8226013183594,1605.375244140625
circle cage,153,0.9128923416137695,284.579833984375,1529.3167724609375,347.9915771484375,1605.1820068359375
ball,155,0.9927641153335571,224.12387084960938,683.0601806640625,266.7606506347656,750.903564453125
tyre,155,0.9943048357963562,328.5060729980469,792.9945068359375,386.54132080078125,884.3603515625
square cage,155,0.990902304649353,158.8221435546875,816.4476318359375,226.8985595703125,893.8055419921875
cube,156,0.9873210787773132,280.89111328125,996.6637573242188,374.2428894042969,1064.5926513671875
ball,156,0.17716625332832336,432.6932373046875,646.1929931640625,483.8925476074219,707.4129638671875
ball,156,0.05857246369123459,430.22113037109375,658.6369018554688,485.3218688964844,741.3714599609375
ball,157,0.9757696986198425,393.2545166015625,1145.9442138671875,448.5809020996094,1202.8563232421875
human body,157,0.9855614900588989,684.0543212890625,1092.9820556640625,836.986572265625,1152.419189453125
circle cage,157,0.5797076225280762,699.05908203125,1270.338134765625,795.2460327148438,1345.034423828125
circle cage,157,0.055506929755210876,697.567138671875,1269.7001953125,793.0565185546875,1343.749267578125
ball,158,0.9852115511894226,260.78143310546875,1268.0174560546875,296.53082275390625,1340.9320068359375
square cage,158,0.9874088168144226,200.87393188476562,1399.669921875,256.8383483886719,1466.654052734375
cube,159,0.986609160900116,223.5001220703125,841.33349609375,265.645751953125,880.2973022460938
cube,16,0.16659599542617798,364.43896484375,988.33740234375,434.8249206542969,1032.49365234375
ball,16,0.9363858699798584,298.93988037109375,871.624267578125,343.3478698730469,919.4562377929688
ball,16,0.4267825484275818,364.4037780761719,988.312255859375,434.78778076171875,1032.4925537109375
ball,16,0.3650702238082886,364.373779296875,988.3456420898438,434.8251953125,1032.530029296875
circle cage,16,0.9237374663352966,243.0751953125,752.4803466796875,288.6252136230469,799.6432495117188
ball,160,0.9869758486747742,233.8682098388672,1298.2244873046875,267.12774658203125,1370.196044921875
tyre,160,0.9948284029960632,285.8780517578125,1438.9627685546875,344.59906005859375,1531.788330078125
square cage,160,0.9647662043571472,164.72592163085938,1428.769775390625,228.43017578125,1505.9515380859375
ball,161,0.9889261722564697,231.85247802734375,1282.84130859375,266.6828308105469,1357.938720703125
tyre,161,0.9914900064468384,430.4217224121094,1366.9906005859375,474.0581970214844,1463.481201171875
square cage,161,0.9608067274093628,159.82601928710938,1428.92626953125,227.89453125,1512.1800537109375
cube,162,0.988518238067627,168.30233764648438,847.596435546875,212.5663299560547,892.8509521484375
ball,163,0.9871184825897217,175.60366821289062,1281.1385498046875,212.05157470703125,1354.527587890625
human body,163,0.9692416191101074,208.19351196289062,1090.48291015625,240.0359344482422,1183.11083984375
circle cage,163,0.9624559879302979,188.14132690429688,1511.053955078125,255.8372802734375,1585.4705810546875
cube,164,0.9961971044540405,217.58987426757812,806.7853393554688,261.6233215332031,848.2913818359375
cube,165,0.17959746718406677,930.1027221679688,791.5585327148438,1006.4608764648438,827.2056884765625
ball,165,0.053057603538036346,925.1756591796875,725.7970581054688,1015.9035034179688,825.8195190429688
cylinder,165,0.904603123664856,293.43853759765625,785.912109375,350.36798095703125,822.2099609375
cylinder,165,0.09904493391513824,930.1027221679688,791.5585327148438,1006.4608764648438,827.2056884765625
circle cage,165,0.9393608570098877,288.7427673339844,706.424560546875,378.46063232421875,761.206298828125
cube,166,0.9964300990104675,330.3221435546875,1119.04833984375,436.8948669433594,1192.2286376953125
ball,167,0.9854551553726196,249.7703094482422,1443.670654296875,283.0906982421875,1508.572998046875
tyre,167,0.9553191065788269,316.5965881347656,1560.0452880859375,370.85028076171875,1643.971923828125
tyre,167,0.06487976014614105,330.2123107910156,1600.766845703125,378.28057861328125,1672.2620849609375
metal bucket,167,0.9720476865768433,268.3973693847656,1658.5791015625,357.508056640625,1736.9339599609375
cube,168,0.9888571500778198,248.3116455078125,1041.4166259765625,343.8023376464844,1096.55322265625
ball,168,0.8287979960441589,562.0162353515625,721.1461791992188,621.719970703125,789.1723022460938
ball,169,0.9904298782348633,261.5043640136719,760.2454833984375,301.8115234375,819.0594482421875
tyre,169,0.9938904047012329,295.96307373046875,879.6349487304688,369.17095947265625,962.4417724609375
cube,17,0.9941005706787109,177.75021362304688,1055.857177734375,273.9344177246094,1127.828125
ball,17,0.9817421436309814,477.22698974609375,763.4423217773438,537.9886474609375,843.2716064453125
cylinder,170,0.8794373869895935,508.60430908203125,822.8424072265625,567.7343139648438,882.2901611328125
circle cage,170,0.9806765913963318,283.039794921875,703.21923828125,370.3531494140625,760.5322265625
cube,171,0.8712818026542664,196.70343017578125,1451.4144287109375,249.74264526367188,1514.447021484375
ball,171,0.5090650916099548,401.382568359375,1274.5673828125,439.009033203125,1339.2166748046875
ball,171,0.4997703433036804,399.7019958496094,1273.7708740234375,440.014404296875,1340.05419921875
tyre,171,0.07772289216518402,345.306396484375,991.3920288085938,372.5009765625,1073.906005859375
square cage,171,0.09459443390369415,196.81785583496094,1452.941162109375,249.62168884277344,1514.19921875
ball,172,0.9819247722625732,511.0863037109375,904.8699951171875,561.1151123046875,955.9368896484375
square cage,172,0.977686882019043,422.9051208496094,1039.155029296875,506.44244384765625,1078.63720703125
cube,174,0.9964970350265503,414.32598876953125,802.7550048828125,521.5465087890625,872.529296875
ball,174,0.9908770322799683,548.2322998046875,422.33099365234375,611.51171875,499.55224609375
ball,175,0.9871985912322998,219.1526336669922,1290.726318359375,254.7532196044922,1366.939208984375
tyre,175,0.994853675365448,297.7775573730469,1401.397705078125,354.53802490234375,1500.8671875
square cage,175,0.9669749140739441,151.00108337402344,1417.843505859375,216.38272094726562,1500.4599609375
ball,176,0.9848238229751587,160.96829223632812,1306.2860107421875,201.7803955078125,1381.962646484375
human body,176,0.9938173294067383,279.86602783203125,1162.9559326171875,372.6401062011719,1260.3740234375
ball,177,0.983098030090332,371.7216796875,1131.7650146484375,425.4175720214844,1185.9573974609375
human body,177,0.9864830374717712,631.4129028320312,1091.049072265625,780.1771240234375,1167.3367919921875
circle cage,177,0.7621926069259644,339.7101135253906,1320.5223388671875,416.4326171875,1366.306640625
circle cage,177,0.5247529149055481,346.4150390625,1325.8685302734375,433.6736755371094,1391.4290771484375
circle cage,177,0.07357612252235413,363.10302734375,1331.646728515625,423.325439453125,1378.375732421875
circle cage,177,0.07237450033426285,325.59442138671875,1297.516845703125,430.70086669921875,1374.8919677734375
circle cage,177,0.06998375803232193,324.2081298828125,1318.177490234375,426.5650634765625,1416.987548828125
ball,178,0.9891533851623535,177.65438842773438,1305.309814453125,214.9037322998047,1375.723876953125
square cage,178,0.895067572593689,114.18379974365234,1439.47412109375,174.14517211914062,1523.222412109375
square cage,178,0.061691757291555405,114.98770141601562,1438.774169921875,173.89620971679688,1520.825439453125
cube,179,0.9936089515686035,408.65460205078125,756.8304443359375,502.09332275390625,829.3056640625
ball,179,0.9529080390930176,535.1953125,315.9666748046875,599.2163696289062,417.5594482421875
ball,18,0.989338755607605,226.7766571044922,1294.76220703125,261.766845703125,1365.1121826171875
tyre,18,0.9711441993713379,439.835693359375,1359.3358154296875,481.50115966796875,1450.355712890625
square cage,18,0.9272983074188232,155.30010986328125,1427.22265625,220.14508056640625,1511.832763671875
human body,180,0.12518921494483948,175.09512329101562,518.1673583984375,221.38116455078125,623.4735107421875
cylinder,181,0.8997003436088562,337.03631591796875,1464.3857421875,390.4452819824219,1537.29345703125
ball,182,0.988547682762146,501.07183837890625,1124.6953125,552.7247924804688,1179.85498046875
tyre,182,0.9854650497436523,689.5833740234375,870.9385986328125,732.17236328125,944.1022338867188
square cage,182,0.9694610834121704,372.34271240234375,1223.6611328125,448.3597106933594,1280.223876953125
ball,183,0.9879018664360046,489.9118347167969,910.300537109375,538.8088989257812,959.0037841796875
square cage,183,0.9867312908172607,396.5962829589844,1015.3551025390625,483.4153747558594,1063.9921875
cube,184,0.07906397432088852,509.88330078125,680.7249145507812,546.3937377929688,719.783935546875
ball,184,0.8095691204071045,332.02264404296875,736.2716674804688,387.9250183105469,782.3602294921875
cylinder,184,0.7893472909927368,509.8411865234375,680.338623046875,546.0728149414062,720.3582763671875
tyre,184,0.17137114703655243,331.9983825683594,736.2406616210938,387.85205078125,782.375244140625
circle cage,184,0.9817894697189331,229.5614471435547,735.2606201171875,302.0456237792969,787.7401733398438
ball,185,0.988908052444458,216.6429443359375,1297.2490234375,252.569580078125,1368.0618896484375
tyre,185,0.980575442314148,403.31939697265625,1387.379150390625,455.9569091796875,1485.1697998046875
square cage,185,0.9316786527633667,148.50277709960938,1426.708740234375,208.4937744140625,1506.3402099609375
ball,186,0.7816414833068848,238.74046325683594,870.5946044921875,286.48931884765625,916.574951171875
ball,186,0.17072582244873047,228.04380798339844,882.0770874023438,283.7532958984375,930.1264038085938
tyre,186,0.9497715830802917,314.2049255371094,978.0089721679688,384.14263916015625,1035.548583984375
circle cage,186,0.4727756977081299,187.11888122558594,758.4567260742188,228.6171875,797.412841796875
circle cage,186,0.050768762826919556,185.09027099609375,727.9347534179688,237.36685180664062,797.099853515625
ball,187,0.9905292987823486,158.5467987060547,1283.5472412109375,201.31236267089844,1359.1951904296875
human body,187,0.9939873218536377,265.9669189453125,1159.7576904296875,353.2789306640625,1247.743408203125
ball,188,0.988357424736023,220.44442749023438,1294.807373046875,256.9114685058594,1364.24853515625
tyre,188,0.9943335056304932,298.97418212890625,1462.7724609375,358.070556640625,1563.9896240234375
square cage,188,0.982489824295044,157.68663024902344,1422.546142578125,221.39707946777344,1503.1409912109375
cube,189,0.9960098266601562,215.990234375,804.0521240234375,260.55120849609375,845.1571655273438
cube,19,0.9946597814559937,231.4365234375,807.7650146484375,276.2301025390625,850.2560424804688
ball,190,0.8350365161895752,815.0048828125,1091.6485595703125,865.4891357421875,1141.6959228515625
tyre,190,0.9855964183807373,653.2443237304688,830.3548583984375,699.7177734375,907.3434448242188
tyre,190,0.06756875663995743,814.7828369140625,1091.49609375,866.0205078125,1141.910888671875
tyre,190,0.062370263040065765,653.124267578125,863.3681030273438,693.844970703125,906.1732177734375
square cage,190,0.9845148921012878,391.3669128417969,1215.312744140625,476.04376220703125,1263.8739013671875
cylinder,191,0.9449259042739868,269.04608154296875,742.8145751953125,328.0661315917969,778.2451171875
cube,116,0.9911129474639893,216.0449676513672,822.0243530273438,259.4444580078125,857.5968017578125
cube,135,0.9942700266838074,215.63327026367188,841.0507202148438,257.3304443359375,881.3299560546875
cylinder,154,0.9875025153160095,107.66625213623047,1278.372802734375,135.35330200195312,1360.70166015625
cube,173,0.993592381477356,189.4874725341797,846.7533569335938,231.59390258789062,884.2547607421875
ball,192,0.9832056760787964,361.3218688964844,1058.04150390625,405.14569091796875,1108.1123046875
human body,192,0.9849567413330078,407.73114013671875,894.8310546875,449.86029052734375,1001.1103515625
circle cage,192,0.9868828654289246,437.45458984375,1265.3289794921875,535.4515991210938,1324.319580078125
ball,210,0.9865225553512573,496.0016784667969,929.5145263671875,545.462158203125,978.5836791992188
square cage,210,0.9736475348472595,415.18438720703125,1037.014892578125,509.8486328125,1078.5389404296875
ball,23,0.989403247833252,498.05615234375,933.365234375,551.1444091796875,984.7662963867188
square cage,23,0.9607259035110474,413.1043701171875,1046.77001953125,502.21795654296875,1085.9443359375
ball,249,0.9845503568649292,173.0443115234375,1288.454345703125,209.9525146484375,1360.072021484375
human body,249,0.991524338722229,277.2471923828125,1258.223876953125,370.6460876464844,1348.932861328125
circle cage,249,0.969469428062439,48.67051696777344,1465.151123046875,115.15547180175781,1540.6605224609375
ball,268,0.30537092685699463,182.766845703125,481.68695068359375,217.9403533935547,569.4381713867188
ball,268,0.3039751648902893,181.57513427734375,480.6031188964844,218.25787353515625,571.6239013671875
ball,287,0.990329921245575,237.645263671875,1304.446044921875,273.4293518066406,1373.704833984375
tyre,287,0.9961467981338501,285.90948486328125,1468.2659912109375,342.6502685546875,1567.855224609375
square cage,287,0.9075427055358887,174.0489959716797,1433.8154296875,235.39141845703125,1519.9569091796875
square cage,287,0.05060964077711105,173.70223999023438,1436.262451171875,235.40805053710938,1522.338134765625
ball,305,0.9780589938163757,589.303955078125,1011.2504272460938,640.6150512695312,1059.963623046875
circle cage,305,0.9608446359634399,326.3192138671875,753.2646484375,365.55615234375,798.5936889648438
cylinder,324,0.9563626646995544,415.042236328125,755.321533203125,469.275634765625,793.99365234375
cube,343,0.9947538375854492,193.59515380859375,845.3204345703125,236.96990966796875,888.20751953125
ball,362,0.9803751707077026,355.52459716796875,964.9862060546875,406.3930358886719,1015.1115112304688
circle cage,362,0.9695247411727905,299.03515625,741.5499877929688,340.9991149902344,789.8770751953125
cube,381,0.992574155330658,422.80499267578125,764.3369140625,511.7967224121094,830.1637573242188
ball,381,0.9389060735702515,563.5538940429688,328.2183837890625,627.1754150390625,417.66619873046875
ball,40,0.42859774827957153,277.5417175292969,916.533203125,315.46575927734375,959.7572631835938
ball,40,0.37834250926971436,280.3193054199219,899.0741577148438,317.5309753417969,939.34228515625
ball,40,0.20636460185050964,278.5594177246094,1026.9052734375,332.7162780761719,1104.8375244140625
ball,40,0.16459599137306213,289.6899108886719,910.02880859375,321.70147705078125,941.6368408203125
tyre,40,0.17386780679225922,278.38360595703125,1026.758544921875,334.0547180175781,1105.0009765625
tyre,40,0.5594169497489929,278.8482971191406,1026.8306884765625,332.99786376953125,1104.915771484375
circle cage,40,0.9683365225791931,302.6317138671875,728.0252685546875,341.97418212890625,773.5971069335938
human body,419,0.9173462390899658,185.3170623779297,518.7825927734375,229.359619140625,615.7239990234375
